ip,source,lineage,lat,lon,city,country,accuracy_radius,db_version,is_default_centroid,centroid_match,status,fetched_at_utc
node_00631,ip2location_lite,ip2location_lite,52.378502,4.89998,Amsterdam,NL,,1780555707,True,"hub:52.379,4.9",success,2026-06-04T08:21:11Z
node_00631,ip_api,ipapi_com_unverified,52.3759,4.8975,Amsterdam,NL,,,False,,success,2026-06-03T18:54:07Z
node_00631,ipapi_co,ipapi_co_unverified,,,,,,,False,,http_error,2026-06-04T08:21:11Z
node_00631,ipinfo,ipinfo,52.374,4.8897,Amsterdam,NL,,,True,"hub:52.374,4.89",success,2026-06-04T08:21:10Z
node_00631,ipwho_is,ipwhois_unverified,52.3702157,4.8951679,Amsterdam,NL,,,True,"hub:52.37,4.895",success,2026-06-03T18:54:07Z
node_00631,maxmind_geolite2,maxmind_geolite,52.3716,4.8883,Amsterdam,NL,20,1780418264,False,,success,2026-06-04T08:21:11Z
node_00631,reallyfreegeoip,maxmind_geolite,52.3759,4.8975,Amsterdam,NL,,,False,,success,2026-06-04T08:21:10Z
node_00622,dbip_lite,dbip_lite,52.6324,4.75338,Alkmaar,NL,,1780278471,False,,success,2026-06-04T08:21:00Z
node_00622,geojs,maxmind_geolite,51.9359,4.3666,Schiedam,NL,,,False,,success,2026-06-03T19:12:04Z
node_00622,ip2location_lite,ip2location_lite,52.307499,4.97222,Amsterdam-Zuidoost,NL,,1780555707,False,,success,2026-06-04T08:21:00Z
node_00622,ip_api,ipapi_com_unverified,52.4152,6.6235,Vriezenveen,NL,,,False,,success,2026-06-03T18:53:53Z
node_00622,ipapi_co,ipapi_co_unverified,,,,,,,False,,http_error,2026-06-04T08:20:59Z
node_00622,ipinfo,ipinfo,52.374,4.8897,Amsterdam,NL,,,True,"hub:52.374,4.89",success,2026-06-04T08:20:59Z
node_00622,ipwho_is,ipwhois_unverified,52.6323813,4.7533754,Alkmaar,NL,,,False,,success,2026-06-03T18:53:53Z
node_00622,maxmind_geolite2,maxmind_geolite,51.9359,4.3666,Schiedam,NL,10,1780418264,False,,success,2026-06-04T08:21:00Z
node_00622,reallyfreegeoip,maxmind_geolite,52.3824,4.8995,,NL,,,True,no_city,success,2026-06-03T19:12:04Z
node_01047,dbip_lite,dbip_lite,41.2995,69.2401,Tashkent,UZ,,1780278471,False,,success,2026-06-04T08:29:30Z
node_01047,geojs,maxmind_geolite,41.2615,69.2177,Tashkent,UZ,,,False,,success,2026-06-03T19:15:49Z
node_01047,ip2location_lite,ip2location_lite,41.264648,69.21627,Tashkent,UZ,,1780555707,False,,success,2026-06-04T08:29:30Z
node_01047,ip_api,ipapi_com_unverified,41.2615,69.2177,Tashkent,UZ,,,False,,success,2026-06-03T19:04:31Z
node_01047,ipapi_co,ipapi_co_unverified,,,,,,,False,,http_error,2026-06-04T08:29:30Z
node_01047,ipinfo,ipinfo,41.2647,69.2163,Tashkent,UZ,,,False,,success,2026-06-04T08:29:29Z
node_01047,ipwho_is,ipwhois_unverified,41.2994958,69.2400734,Tashkent,UZ,,,False,,success,2026-06-03T19:04:31Z
node_01047,maxmind_geolite2,maxmind_geolite,41.2615,69.2177,Tashkent,UZ,100,1780418264,False,,success,2026-06-04T08:29:30Z
node_01047,reallyfreegeoip,maxmind_geolite,41.2615,69.2177,Tashkent,UZ,,,False,,success,2026-06-04T08:29:29Z
node_00343,dbip_lite,dbip_lite,40.4637,-3.74922,Madrid,ES,,1780278471,False,,success,2026-06-04T08:15:25Z
node_00343,geojs,maxmind_geolite,40.4172,-3.684,,ES,,,True,no_city,success,2026-06-03T19:09:37Z
